URL,zimu_num,shuzi,zifu_num,url_T_num,inner,out,sum,bili,req_type_num,hanjian_host_num,iframe_num,eval_num,location_num,setTimeout_num,setInterval_num,scriptObjectsrc_num,scriptObjectsetAttribute_num,scriptObjectinnerHTML_num,windowopen_num
http://www.huajiao.com,17,0,5,0,207,58,265,0.781132075,9,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
http://www.mohurd.gov.cn,18,0,6,0,32,1,33,0.96969697,2,1,4,0,0,0,0,0,0,0,0
http://www.ichunt.com,16,0,5,0,71,9,80,0.8875,4,1,0,0,1,0,0,0,0,0,0
http://www.idyjy.com,15,0,5,0,17,0,17,1,1,0,0,3,9,0,0,0,0,0,5
http://www.8264.com,10,4,5,0,77,10,87,0.885057471,5,1,0,2,2,0,0,0,0,0,0
http://www.ujs.edu.cn,15,0,6,0,23,8,31,0.741935484,2,0,0,0,0,0,0,0,0,0,0
http://www.linkhaitao.com,20,0,5,0,63,2,65,0.969230769,4,1,0,0,0,0,0,0,0,0,0
http://www.86kx.com,12,2,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
http://www.fengchedm.com,19,0,5,0,15,68,83,0.180722892,9,5,2,0,5,4,2,0,0,0,5
http://www.yiyaojd.com,17,0,5,0,0,61,61,0,2,0,0,0,8,0,0,0,0,0,6
http://www.wdzj.com,14,0,5,0,135,42,177,0.762711864,10,3,0,0,0,0,1,0,0,0,0
http://www.tianxun.com,17,0,5,0,53,3,56,0.946428571,7,4,0,0,4,0,0,0,0,0,1
http://www.cgdc.com.cn,16,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
http://www.jiqizhixin.com,20,0,5,0,33,3,36,0.916666667,6,2,0,0,0,0,0,0,0,0,0
http://www.canon.com.cn,17,0,6,0,161,64,225,0.715555556,9,6,0,0,2,0,0,0,0,0,1
http://www.canon.com.cn,17,0,6,0,6,159,165,0.036363636,5,1,0,0,3,2,0,0,0,0,3
http://www.nlc.cn,12,0,5,0,156,278,434,0.359447005,7,3,0,1,1,0,0,0,0,0,1
http://www.bjhjyd.gov.cn,18,0,6,0,25,1,26,0.961538462,2,1,0,0,0,0,0,0,0,0,0
http://www.cnr.cn,12,0,5,0,169,21,190,0.889473684,5,1,0,0,0,0,0,0,0,0,0
http://www.vjshi.com,15,0,5,0,16,16,32,0.5,9,3,0,0,0,0,0,0,0,0,0
http://www.xiaopi.com,16,0,5,0,170,9,179,0.94972067,7,4,2,0,10,0,0,0,0,0,10
http://www.xiazaizhijia.com,22,0,5,0,0,16,16,0,3,2,0,0,1,0,0,0,0,0,0
http://www.oppo.com,14,0,5,0,16,19,35,0.457142857,4,2,1,0,0,0,0,0,0,0,0
http://www.tyouai.com,16,0,5,0,28,16,44,0.636363636,4,1,0,0,0,0,0,0,0,0,0
http://www.ccava.net,15,0,5,0,64,9,73,0.876712329,10,5,1,0,0,0,0,0,0,0,0
http://www.51fapiao.cn,15,2,5,0,81,1,82,0.987804878,2,0,0,0,0,0,0,0,0,0,0
http://www.txtnovel.me,17,0,5,0,28,3,31,0.903225806,8,5,0,0,1,0,3,0,0,0,1
http://www.jitashe.org,17,0,5,0,74,69,143,0.517482517,7,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
http://www.moe.gov.cn,15,0,6,0,85,41,126,0.674603175,8,3,0,0,390,0,2,0,0,0,388
http://www.redhat.com,16,0,5,0,34,33,67,0.507462687,21,9,0,0,1,2,0,0,0,0,1
http://www.nphoto.net,16,0,5,0,51,63,114,0.447368421,18,4,6,0,0,0,0,0,0,0,0
