URL,zimu_num,shuzi,zifu_num,url_T_num,inner,out,sum,bili,req_type_num,hanjian_host_num,iframe_num,eval_num,location_num,setTimeout_num,setInterval_num,scriptObjectsrc_num,scriptObjectsetAttribute_num,scriptObjectinnerHTML_num,windowopen_num
http://www.163.com,10,3,5,0,57,200,257,0.221789883,10,2,18,0,45,1,0,0,0,0,4
http://www.douban.com,16,0,5,0,25,69,94,0.265957447,5,3,2,0,41,0,0,0,0,0,0
http://www.rednet.cn,15,0,5,0,91,85,176,0.517045455,4,1,0,0,0,0,0,0,0,0,0
http://www.ci123.com,12,3,5,0,213,17,230,0.926086957,9,2,5,0,2,0,0,0,0,0,0
http://www.aliyun.com,16,0,5,0,15,213,228,0.065789474,5,1,0,0,0,0,0,0,0,0,0
http://www.yy.com,12,0,5,0,36,49,85,0.423529412,8,1,3,0,1,0,0,0,0,0,1
http://www.mama.cn,13,0,5,0,148,7,155,0.95483871,8,5,0,0,4,1,0,0,0,0,4
http://www.youdao.com,16,0,5,0,10,31,41,0.243902439,3,1,2,0,0,0,0,0,0,0,0
http://www.douyu.com,15,0,5,0,8,113,121,0.066115702,3,0,1,0,0,1,0,0,0,0,0
http://www.chinadaily.com.cn,22,0,6,0,184,13,197,0.934010152,10,4,36,0,1,0,0,0,0,0,0
http://www.amazon.cn,15,0,5,0,13,78,91,0.142857143,3,0,0,0,1,0,0,0,0,0,1
http://www.baike.com,15,0,5,0,6,137,143,0.041958042,8,3,2,0,1,0,1,0,0,0,0
http://www.jianshu.com,17,0,5,0,1,62,63,0.015873016,9,2,0,0,1,0,0,0,0,0,1
http://www.51sole.com,14,2,5,0,77,80,157,0.49044586,11,6,0,0,2,3,0,0,0,0,1
http://www.17ok.com,12,2,5,0,1,2,3,0.333333333,4,2,0,0,2,0,0,0,0,0,2
http://www.youth.cn,14,0,5,0,46,74,120,0.383333333,15,4,0,0,0,0,2,0,0,0,0
http://www.oeeee.com,15,0,5,0,80,44,124,0.64516129,12,3,1,0,8,0,0,0,0,0,7
http://www.cqnews.net,16,0,5,0,308,5,313,0.984025559,8,4,4,3,5,0,3,0,0,0,5
http://huaban.com,13,0,4,0,23,136,159,0.144654088,23,6,0,0,3,0,0,0,0,0,0
http://www.gome.com.cn,16,0,6,0,12,189,201,0.059701493,17,7,1,1,2,0,0,0,0,0,0
http://www.zol.com.cn,15,0,6,0,64,14,78,0.820512821,5,0,3,0,152,0,0,0,0,0,150
http://www.6.cn,9,1,5,0,5,157,162,0.030864198,4,0,0,0,5,1,0,0,0,0,3
http://www.gamersky.com,18,0,5,0,331,1,332,0.996987952,2,0,0,1,1,0,0,0,0,0,0
http://www.cdstm.cn,14,0,5,0,138,6,144,0.958333333,7,3,4,0,17,1,4,0,0,0,5
http://www.wtoip.com,15,0,5,0,278,60,338,0.822485207,12,6,2,4,10,2,0,0,0,0,5
http://www.toutiao.com,17,0,5,0,18,24,42,0.428571429,5,2,0,0,1,0,0,0,0,0,0
http://www.nga.cn,12,0,5,0,6,49,55,0.109090909,4,1,0,0,2,0,0,0,0,0,0
http://www.huya.com,14,0,5,0,40,128,168,0.238095238,5,0,0,0,1,0,0,0,0,0,1
http://www.jiameng.com,17,0,5,0,546,25,571,0.956217163,5,1,0,0,1,0,2,0,0,0,0
http://nj.58.com,9,2,5,0,14,119,133,0.105263158,6,1,0,0,1,0,0,0,0,0,1
http://www.smzdm.com,15,0,5,0,107,159,266,0.402255639,31,13,2,0,25,0,0,0,0,0,6
http://www.alibaba.com,17,0,5,0,32,133,165,0.193939394,5,0,0,3,2,4,1,0,0,0,1
http://www.scol.com.cn,16,0,6,0,114,17,131,0.870229008,6,1,8,1,1,2,3,0,0,0,0
http://www.admaimai.com,18,0,5,0,232,3,235,0.987234043,4,1,0,1,9,15,2,0,0,0,2
http://www.admaimai.com,18,0,5,0,232,3,235,0.987234043,3,1,0,1,9,15,2,0,0,0,2
http://www.jqw.com,13,0,5,0,106,6,112,0.946428571,7,4,0,0,1,0,0,0,0,0,1
http://www.umeng.com,15,0,5,0,8,61,69,0.115942029,6,0,0,0,2,0,0,0,0,0,1
http://www.dianping.com,18,0,5,0,8,47,55,0.145454545,5,1,0,0,7,0,0,0,0,0,3
http://www.hupu.com,14,0,5,0,15,93,108,0.138888889,9,1,4,0,3,0,0,0,0,0,0
http://www.126.com,10,3,5,0,0,7,7,0,2,0,5,0,0,0,0,0,0,0,0
http://www.xiami.com,15,0,5,0,8,181,189,0.042328042,9,2,0,0,4,0,0,0,0,0,1
http://www.360doc.com,13,3,5,0,12,0,12,1,1,0,0,0,0,0,0,0,0,0,0
http://www.runoob.com,16,0,5,0,13,4,17,0.764705882,7,2,0,0,0,0,0,0,0,0,0
http://www.jb51.net,12,2,5,0,89,8,97,0.917525773,9,4,0,0,9,0,0,0,0,0,4
http://www.cnbeta.com,16,0,5,0,19,149,168,0.113095238,19,5,0,0,0,0,2,0,0,0,0
http://www.oschina.net,17,0,5,0,63,1,64,0.984375,3,1,0,0,1,0,0,0,0,0,0
http://segmentfault.com,19,0,4,0,91,9,100,0.91,9,3,0,0,2,0,0,0,0,0,2
http://www.178.com,10,3,5,0,128,46,174,0.735632184,7,1,2,0,2,0,0,0,0,0,0
http://www.mydrivers.com,19,0,5,0,51,46,97,0.525773196,15,4,4,0,2,0,0,0,0,0,0
http://www.ali213.net,13,3,5,0,130,35,165,0.787878788,5,1,0,2,5,0,0,0,0,0,3
http://www.feng.com,14,0,5,0,73,2,75,0.973333333,3,1,0,0,1,0,0,0,0,0,0
http://www.mi.com,12,0,5,0,5,55,60,0.083333333,3,0,0,0,2,0,0,0,0,0,0
http://www.tencent.com,17,0,5,0,27,1,28,0.964285714,3,1,0,0,1,0,0,0,0,0,0
http://www.chiphell.com,18,0,5,0,360,12,372,0.967741935,5,2,0,0,1,1,2,0,0,0,0
http://www.firefox.com.cn,19,0,6,0,34,1,35,0.971428571,2,1,0,0,32,0,0,0,0,0,0
http://www.4399.com,10,4,5,0,17,47,64,0.265625,5,0,0,0,6,2,0,0,0,0,0
http://www.cnki.net,14,0,5,0,54,10,64,0.84375,2,0,0,0,0,0,0,0,0,0,0
http://www.zhibo8.cc,14,1,5,0,11,221,232,0.047413793,6,0,16,0,2,0,0,0,0,0,2
http://www.jmw.com.cn,15,0,6,0,93,60,153,0.607843137,20,7,0,0,15,4,8,0,0,0,13
http://www.51.la,9,2,5,0,30,3,33,0.909090909,4,1,0,0,6,0,0,0,0,0,0
http://www.51cto.com,13,2,5,0,128,21,149,0.859060403,6,2,0,0,7,0,0,0,0,0,2
http://home.firefoxchina.cn,22,0,5,0,50,38,88,0.568181818,8,0,13,0,2,0,0,0,0,0,2
http://weibo.cn,11,0,4,0,0,5,5,0,1,0,0,0,2,0,0,0,0,0,0
http://www.52pojie.cn,14,2,5,0,36,25,61,0.590163934,7,2,0,0,2,0,1,0,0,0,2
http://www.chsi.com.cn,16,0,6,0,22,3,25,0.88,6,1,0,0,0,0,0,0,0,0,0
http://www.dangdang.com,18,0,5,0,22,34,56,0.392857143,9,3,4,2,1,1,0,0,0,0,1
http://www.dangdang.com,18,0,5,0,30,46,76,0.394736842,3,0,4,2,1,1,0,0,0,0,1
http://www.ctrip.com,15,0,5,0,1,0,1,1,1,1,2,0,7,4,0,0,0,0,0
http://www.w3school.com.cn,19,1,6,0,14,1,15,0.933333333,5,2,0,0,0,0,0,0,0,0,0
http://www.familydoctor.com.cn,24,0,6,0,275,25,300,0.916666667,11,5,26,0,18,0,0,0,0,0,3
http://www.bzw315.com,13,3,5,0,74,5,79,0.936708861,4,0,0,0,16,0,0,0,0,0,14
http://www.autohome.com.cn,20,0,6,0,79,225,304,0.259868421,6,4,2,17,12,20,0,0,0,0,1
http://www.ithome.com,16,0,5,0,62,66,128,0.484375,15,7,0,1,2,0,0,0,0,0,0
http://www.qj.com.cn,14,0,6,0,247,7,254,0.972440945,3,1,0,0,2,0,0,0,0,0,1
http://hlgyl.aa679.cn,13,3,5,0,6,5,11,0.545454545,4,1,0,0,0,0,0,0,0,0,0
http://www.umeng.com,15,0,5,0,8,59,67,0.119402985,6,1,0,0,2,0,0,0,0,0,1
http://www.vmall.com,15,0,5,0,3,53,56,0.053571429,8,2,0,0,52,4,2,0,0,0,16
http://www.pptv.com,14,0,5,0,17,133,150,0.113333333,10,4,12,0,8,1,0,0,0,0,4
http://www.jjwxc.net,15,0,5,0,32,8,40,0.8,5,1,0,0,0,1,0,0,0,0,0
http://nanjing.anjuke.com,20,0,5,0,18,208,226,0.079646018,14,3,4,0,2,1,0,0,0,0,1
http://www.boc.cn,12,0,5,0,72,8,80,0.9,6,3,0,0,2,0,2,0,0,0,0
http://www.it168.com,12,3,5,0,73,7,80,0.9125,8,5,0,0,5,4,0,0,0,0,2
http://sina.cn,10,0,4,0,1,0,1,1,2,2,0,2,5,0,0,0,0,0,0
http://www.hexun.com,15,0,5,0,167,15,182,0.917582418,11,7,10,0,9,5,1,0,0,0,1
http://www.114la.com,12,3,5,0,114,53,167,0.682634731,8,2,7,0,5,1,0,0,0,0,1
http://shimo.im,11,0,4,0,39,2,41,0.951219512,6,5,0,0,5,1,0,0,0,0,1
http://wenda.so.com,14,0,5,0,1,41,42,0.023809524,8,1,0,0,0,2,0,0,0,0,0
http://www.pc6.com,12,1,5,0,33,24,57,0.578947368,3,0,0,0,0,0,0,0,0,0,0
http://www.dmzj.com,14,0,5,0,3,0,3,1,1,0,0,0,0,0,0,0,0,0,0
http://www.sjtu.edu.cn,16,0,6,0,49,0,49,1,1,0,0,0,14,0,1,0,0,0,0
http://www.miui.com,14,0,5,0,20,4,24,0.833333333,5,1,0,0,1,1,0,0,0,0,0
http://36kr.com,9,2,4,0,15,38,53,0.283018868,3,1,0,0,33,16,0,0,0,0,4
http://nj.focus.cn,13,0,5,0,23,111,134,0.171641791,8,2,0,0,1,0,0,0,0,0,0
http://www.docin.com,15,0,5,0,6,46,52,0.115384615,4,1,2,2,0,1,0,0,0,0,0
http://www.cnnic.cn,14,0,5,0,81,3,84,0.964285714,4,1,2,0,0,1,0,0,0,0,0
http://www.duowan.com,16,0,5,0,33,89,122,0.270491803,6,1,0,0,3,0,0,0,0,0,2
http://www.newsmth.net,17,0,5,0,12,2,14,0.857142857,3,0,0,0,0,0,0,0,0,0,0
http://www.jiwu.com,14,0,5,0,20,2,22,0.909090909,5,2,0,0,0,0,0,0,0,0,0
http://www.acfun.cn,14,0,5,0,21,65,86,0.244186047,6,1,2,0,0,0,0,0,0,0,0
http://www.a9vg.com,13,1,5,0,109,22,131,0.832061069,4,0,0,0,2,0,0,0,0,0,2
http://www.17173.com,10,5,5,0,8,144,152,0.052631579,7,2,0,0,2,0,0,0,0,0,0
http://www.mtime.com,15,0,5,0,17,70,87,0.195402299,9,3,6,0,0,0,0,0,0,0,0
http://www.meituan.com,17,0,5,0,2,30,32,0.0625,3,1,0,0,7,0,0,0,0,0,0
http://www.99114.com,10,5,5,0,74,3,77,0.961038961,3,1,0,0,0,0,0,0,0,0,0
http://www.nipic.com,15,0,5,0,38,29,67,0.567164179,4,0,0,0,0,0,0,0,0,0,0
http://www.pku.edu.cn,15,0,6,0,114,0,114,1,1,0,0,0,1,0,0,0,0,0,0
http://www.hujiang.com,17,0,5,0,11,35,46,0.239130435,6,2,0,0,5,0,0,0,0,0,1
http://www.springer.com,18,0,5,0,21,79,100,0.21,47,27,2,0,0,0,0,0,0,0,0
http://jandan.net,13,0,4,0,20,75,95,0.210526316,18,7,0,1,6,0,0,0,0,0,4
http://www.sf-express.com,19,0,6,1,0,0,0,0,0,0,2,0,2,0,0,0,0,0,2
http://www.sf-express.com,19,0,6,1,65,3,68,0.955882353,5,3,2,0,2,0,0,0,0,0,2
http://588ku.com,9,3,4,0,54,6,60,0.9,6,3,0,0,17,3,2,0,0,0,4
http://bbs.saraba1st.com,18,1,5,0,6,3,9,0.666666667,3,1,0,0,0,0,0,0,0,0,0
http://www.miaopai.com,17,0,5,0,24,0,24,1,1,0,0,0,2,0,2,0,0,0,2
http://www.mafengwo.cn,17,0,5,0,6,70,76,0.078947368,6,1,0,0,1,0,0,0,0,0,0
http://www.onlinedown.net,20,0,5,0,83,34,117,0.709401709,13,6,0,0,7,0,0,0,0,0,1
http://www.360.cn,9,3,5,0,3,149,152,0.019736842,4,0,0,0,2,1,1,0,0,0,2
http://www.xdf.cn,12,0,5,0,178,22,200,0.89,13,7,4,0,17,0,2,0,0,0,16
http://www.mafengwo.cn,17,0,5,0,6,66,72,0.083333333,4,0,0,0,1,0,0,0,0,0,0
http://www.alimama.com,17,0,5,0,0,98,98,0,4,0,2,0,1,0,0,0,0,0,0
http://www.3158.cn,9,4,5,0,304,1,305,0.996721311,2,1,0,1,6,0,0,0,0,0,4
http://www.hjenglish.com,19,0,5,0,2,103,105,0.019047619,5,2,0,0,3,1,0,0,0,0,1
http://www.cncn.org.cn,16,0,6,0,103,1,104,0.990384615,2,1,0,0,0,0,1,0,0,0,0
http://www.tudou.com,15,0,5,0,15,152,167,0.089820359,10,3,0,0,1,0,0,0,0,0,0
http://www.qidian.com,16,0,5,0,18,66,84,0.214285714,5,0,2,0,2,0,0,0,0,0,0
http://www.imooc.com,15,0,5,0,30,49,79,0.379746835,4,1,0,1,3,1,1,0,0,0,1
http://www.fudan.edu.cn,17,0,6,0,91,19,110,0.827272727,2,0,0,0,8,0,1,0,0,0,4
http://www.2345.com,10,4,5,0,57,100,157,0.363057325,9,1,2,1,33,14,1,0,0,0,9
http://www.doc88.com,13,2,5,0,130,8,138,0.942028986,2,0,0,0,9,0,0,0,0,0,4
http://nanjing.fang.com,18,0,5,0,2,73,75,0.026666667,4,1,0,0,0,3,0,0,0,0,0
http://nanjing.fang.com,18,0,5,0,16,149,165,0.096969697,4,0,0,0,0,3,0,0,0,0,0
http://www.ea3w.com,13,1,5,0,205,6,211,0.971563981,2,0,0,0,4,0,0,0,0,0,4
http://www.iyiou.com,15,0,5,0,87,8,95,0.915789474,10,6,7,0,2,1,0,0,0,0,1
http://www.sznews.com,16,0,5,0,383,3,386,0.992227979,4,2,6,0,0,0,3,0,0,0,0
http://www.pconline.com.cn,20,0,6,0,63,8,71,0.887323944,6,3,10,4,33,15,3,0,0,0,7
http://www.qyer.com,14,0,5,0,12,13,25,0.48,2,0,1,0,4,0,0,0,0,0,4
http://www.guancha.cn,16,0,5,0,205,7,212,0.966981132,7,3,0,0,4,0,0,0,0,0,2
http://www.ctfile.com,16,0,5,0,23,1,24,0.958333333,3,1,0,0,2,0,0,0,0,0,0
http://ww.xitek.com,14,0,5,0,210,33,243,0.864197531,5,0,0,4,0,0,0,0,0,0,0
http://www.liepin.com,16,0,5,0,12,95,107,0.112149533,3,0,0,0,1,0,0,0,0,0,1
http://www.zhiding.cn,16,0,5,0,100,3,103,0.970873786,6,4,0,0,3,0,0,0,0,0,3
http://www.autotimes.com.cn,21,0,6,0,144,4,148,0.972972973,5,2,0,0,4,0,0,0,0,0,4
http://www.58pic.com,13,2,5,0,7,41,48,0.145833333,9,4,0,0,2,0,1,0,0,0,0
http://www.81.cn,9,2,5,0,170,20,190,0.894736842,6,1,2,0,2,0,0,0,0,0,2
http://www.suning.com,16,0,5,0,12,46,58,0.206896552,8,4,0,0,10,0,0,0,0,0,3
http://www.yinxiang.com,18,0,5,0,13,2,15,0.866666667,7,2,0,0,4,0,0,0,0,0,0
http://www.renren.com,16,0,5,0,9,38,47,0.191489362,7,3,0,0,6,0,0,0,0,0,4
http://www.yinyuetai.com,19,0,5,0,255,53,308,0.827922078,11,6,0,0,5,2,0,0,0,0,2
http://www.miercn.com,16,0,5,0,36,178,214,0.168224299,12,4,0,0,4,0,0,0,0,0,2
http://www.eastmoney.com,19,0,5,0,47,72,119,0.394957983,6,2,42,1,1,0,0,0,0,0,0
http://www.yesky.com,15,0,5,0,59,53,112,0.526785714,8,2,0,0,1,0,0,0,0,0,0
http://www.ih5.cn,11,1,5,0,48,5,53,0.905660377,7,4,0,0,8,0,1,0,0,0,8
http://www.lofter.com,16,0,5,0,6,51,57,0.105263158,10,1,2,0,1,0,0,0,0,0,0
http://cd.haofang.net,16,0,5,0,35,23,58,0.603448276,14,7,0,0,0,0,0,0,0,0,0
http://www.oa.com,12,0,5,0,7,1,8,0.875,2,0,0,0,0,0,0,0,0,0,0
http://www.ximalaya.com,18,0,5,0,5,155,160,0.03125,3,0,0,0,0,1,0,0,0,0,0
http://www.pcbaby.com.cn,18,0,6,0,66,31,97,0.680412371,5,2,11,6,32,8,3,0,0,0,1
http://www.51job.com,13,2,5,0,1,65,66,0.015151515,2,1,5,0,4,2,1,0,0,0,1
http://bj.lianjia.com,16,0,5,0,11,61,72,0.152777778,8,2,0,0,10,1,0,0,0,0,5
http://www.efu.com.cn,15,0,6,0,175,31,206,0.849514563,5,2,0,1,9,0,2,0,0,0,7
http://www.sina.com.cn,16,0,6,0,137,274,411,0.333333333,20,4,10,3,4,13,4,0,0,0,0
http://www.southcn.com,17,0,5,0,161,5,166,0.969879518,8,3,0,0,2,0,0,0,0,0,1
http://sspai.com,12,0,4,0,33,5,38,0.868421053,6,2,0,0,3,0,0,0,0,0,1
http://www.17track.net,15,2,5,0,55,5,60,0.916666667,7,3,0,0,7,0,1,0,0,0,2
http://www.to8to.com,14,1,5,0,73,22,95,0.768421053,5,0,0,0,4,0,0,0,0,0,3
http://www.hao245.com,13,3,5,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0
http://www.hao123.com,13,3,5,0,31,151,182,0.17032967,6,2,3,0,19,1,0,0,0,0,4
http://www.cctv.com,14,0,5,0,5,134,139,0.035971223,5,1,2,0,3,5,1,0,0,0,1
http://www.kugou.com,15,0,5,0,25,27,52,0.480769231,3,0,6,0,4,1,0,0,0,0,0
http://www.gov.cn,12,0,5,0,110,5,115,0.956521739,9,3,4,1,8,0,0,0,0,0,3
http://www.fobshanghai.com,21,0,5,0,39,1,40,0.975,2,1,0,0,1,0,0,0,0,0,0
http://www.huxiu.com,15,0,5,0,19,105,124,0.153225806,10,3,0,0,3,0,0,0,0,0,2
http://www.ooopic.com,16,0,5,0,4,231,235,0.017021277,4,1,0,0,72,0,0,0,0,0,0
http://www.ooopic.com,16,0,5,0,4,229,233,0.017167382,4,1,0,0,72,0,0,0,0,0,0
http://www.mi.com,12,0,5,0,5,49,54,0.092592593,3,0,0,0,2,0,0,0,0,0,0
http://www.sciencenet.cn,19,0,5,0,58,2,60,0.966666667,3,1,3,0,3,2,19,0,0,0,1
http://www.cr173.com,12,3,5,0,399,2,401,0.995012469,3,0,0,0,0,0,0,0,0,0,0
http://www.thepaper.cn,17,0,5,0,81,6,87,0.931034483,6,3,5,0,11,6,2,0,0,0,8
http://www.cpic.com.cn,16,0,6,0,17,45,62,0.274193548,5,0,0,0,0,0,0,0,0,0,0
http://www.jstv.com,14,0,5,0,108,7,115,0.939130435,7,3,2,0,1,2,0,0,0,0,0
http://www.panduoduo.net,19,0,5,0,0,73,73,0,16,5,0,0,0,0,0,0,0,0,0
http://www.guokr.com,15,0,5,0,31,18,49,0.632653061,7,3,0,0,0,0,0,0,0,0,0
http://ee.bytedance.net,18,0,5,0,5,7,12,0.416666667,5,2,0,0,0,0,0,0,0,0,0
http://www.gusuwang.com,18,0,5,0,41,59,100,0.41,5,2,4,0,0,1,0,0,0,0,0
http://www.cyol.com,14,0,5,0,111,15,126,0.880952381,3,0,0,0,4,0,0,0,0,0,0
http://www.cmbchina.com,18,0,5,0,96,0,96,1,1,0,2,0,13,0,2,0,0,0,7
http://www.photofans.cn,18,0,5,0,116,98,214,0.542056075,4,1,2,0,0,0,0,0,0,0,0
http://www.ceconline.com,19,0,5,0,55,31,86,0.639534884,8,4,0,0,3,0,0,0,0,0,0
http://www.aizhan.com,16,0,5,0,29,0,29,1,1,0,0,0,1,0,1,0,0,0,0
http://www.dilidili.wang,19,0,5,0,0,5,5,0,2,0,1,0,1,0,0,0,0,0,0
http://www.battlenet.com.cn,21,0,6,0,22,44,66,0.333333333,6,1,0,0,2,0,0,0,0,0,1
http://www.weather.com.cn,19,0,6,0,86,25,111,0.774774775,16,8,2,1,8,1,0,0,0,0,5
http://steamcn.com,14,0,4,0,89,22,111,0.801801802,12,6,5,0,3,0,1,0,0,0,3
http://www.kdslife.com,17,0,5,0,14,52,66,0.212121212,4,0,0,0,2,0,0,0,0,0,2
http://www.gfan.com,14,0,5,0,16,131,147,0.108843537,9,3,0,0,3,0,0,0,0,0,3
http://www.mydigit.cn,16,0,5,0,28,73,101,0.277227723,10,2,0,0,0,1,0,0,0,0,0
http://www.pinggu.org,16,0,5,0,12,22,34,0.352941176,6,2,0,0,0,0,0,0,0,0,0
http://www.ifanr.com,15,0,5,0,76,40,116,0.655172414,10,2,19,0,5,0,0,0,0,0,1
http://www.wanfangdata.com.cn,23,0,6,0,84,1,85,0.988235294,2,0,5,1,16,3,4,0,0,0,12
http://www.coursera.org,18,0,5,0,2,3,5,0.4,10,7,2,5,109,10,1,0,0,0,5
http://www.12306.cn,9,5,5,0,23,0,23,1,1,0,0,0,0,0,0,0,0,0,0
http://www.coursera.org,18,0,5,0,1,0,1,1,1,0,2,5,109,10,1,0,0,0,5
http://www.zhcw.com,14,0,5,0,0,5,5,0,1,0,10,0,4,2,5,0,0,0,2
http://www.iciba.com,15,0,5,0,37,11,48,0.770833333,5,1,0,3,5,4,0,0,0,0,3
http://www.sonhoo.com,16,0,5,0,160,7,167,0.958083832,3,0,0,0,1,0,0,0,0,0,1
http://www.ip138.com,12,3,5,0,1,1,2,0.5,3,2,3,0,1,0,0,0,0,0,0
http://wallstreetcn.com,19,0,4,0,28,48,76,0.368421053,7,2,1,0,0,0,0,0,0,0,0
http://www.house365.com,15,3,5,0,18,0,18,1,1,0,0,0,2,0,0,0,0,0,1
http://www.tuniu.com,15,0,5,0,2,195,197,0.010152284,6,3,0,1,3,0,0,0,0,0,1
http://www.house365.com,15,3,5,0,18,0,18,1,2,1,0,0,2,0,0,0,0,0,1
http://www.winshang.com,18,0,5,0,207,5,212,0.976415094,5,3,0,0,4,1,4,0,0,0,4
http://www.10010.com,10,5,5,0,2,0,2,1,1,1,0,0,3,0,0,0,0,0,3
http://www.10010.com,10,5,5,0,146,0,146,1,4,3,0,0,3,0,0,0,0,0,3
http://www.10010.com,10,5,5,0,2,0,2,1,2,2,0,0,3,0,0,0,0,0,3
http://www.10010.com,10,5,5,0,185,0,185,1,4,2,0,0,3,0,0,0,0,0,3
http://www.evolife.cn,16,0,5,0,99,12,111,0.891891892,6,2,0,0,10,2,0,0,0,0,2
http://www.qunar.com,15,0,5,0,57,82,139,0.410071942,3,1,2,0,5,0,0,0,0,0,0
http://www.xiaomi.cn,15,0,5,0,16,51,67,0.23880597,6,2,4,0,7,0,0,0,0,0,4
http://www.xiachufang.com,20,0,5,0,2,68,70,0.028571429,7,3,0,0,2,0,0,0,0,0,0
http://www.csair.com,15,0,5,0,1,0,1,1,1,1,0,0,4,0,0,0,0,0,3
http://www.csair.com,15,0,5,0,29,0,29,1,5,2,0,0,4,0,0,0,0,0,3
http://www.gongchang.com,19,0,5,0,3,118,121,0.024793388,4,0,2,0,1,0,0,0,0,0,1
http://www.dxy.cn,12,0,5,0,20,125,145,0.137931034,7,4,0,0,4,0,0,0,0,0,1
http://cloud.tencent.com,19,0,5,0,11,158,169,0.065088757,9,4,0,2,2,0,0,0,0,0,0
http://www.weiyun.com,16,0,5,0,6,39,45,0.133333333,9,6,39,0,6,0,0,0,0,0,0
http://www.ccb.com,13,0,5,0,218,0,218,1,2,0,0,0,2,0,0,0,0,0,2
http://www.chengdu.cn,16,0,5,0,38,32,70,0.542857143,8,3,3,0,2,1,1,0,0,0,2
http://www.qichacha.com,18,0,5,0,70,5,75,0.933333333,9,4,0,0,6,1,1,0,0,0,3
http://www.ems.com.cn,15,0,6,0,29,1,30,0.966666667,2,0,0,1,8,0,1,0,0,0,8
http://www.banma.com,15,0,5,0,114,2,116,0.982758621,2,0,0,0,1,2,1,0,0,0,1
http://www.youzan.com,16,0,5,0,2,85,87,0.022988506,7,5,0,0,7,0,0,0,0,0,4
http://www.10086.cn,9,5,5,0,1,0,1,1,1,1,0,1,7,0,0,0,0,0,6
http://www.10086.cn,9,5,5,0,123,0,123,1,1,0,0,1,7,0,0,0,0,0,6
http://www.189.cn,9,3,5,0,1,0,1,1,2,2,0,0,4,0,0,0,0,0,3
