URL,zimu_num,shuzi,zifu_num,url_T_num,inner,out,sum,bili,req_type_num,hanjian_host_num
http://www.sanguosha.com,19,0,5,0,89,0,89,1.0,1,0
http://www.jia400.com,13,3,5,0,227,6,233,0.9742489270386266,6,1
http://bj.ganji.com,14,0,5,0,1,58,59,0.01694915254237288,5,2
http://www.fliggy.com,16,0,5,0,7,70,77,0.09090909090909093,6,2
http://www.9game.cn,13,1,5,0,5,17,22,0.2272727272727273,4,0
http://www.hc360.com,12,3,5,0,703,31,734,0.957765667574932,7,3
http://www.stockstar.com,19,0,5,0,42,21,63,0.6666666666666666,5,1
http://www.flyertea.com,18,0,5,0,10,65,75,0.13333333333333333,7,2
http://mebook.cc,12,0,4,0,13,16,29,0.4482758620689655,5,0
http://www.ule.com,13,0,5,0,7,149,156,0.04487179487179487,3,0
http://dict.cn,10,0,4,0,0,30,30,0.0,8,3
http://www.cntv.cn,13,0,5,0,0,0,0,0.0,0,0
http://www.cctv.com,14,0,5,0,5,142,147,0.034013605442176874,5,1
http://www.right.com.cn,17,0,6,0,1,0,1,1.0,2,1
http://cn.china.cn,13,0,5,0,163,10,173,0.9421965317919077,3,0
http://www.iconfont.cn,17,0,5,0,1,18,19,0.05263157894736842,4,2
http://www.51credit.com,16,2,5,0,68,3,71,0.9577464788732394,2,0
http://www.tsinghua.edu.cn,20,0,6,0,0,0,0,0.0,0,0
http://www.tsinghua.edu.cn,20,0,6,0,51,1,52,0.9807692307692308,2,0
http://www.appinn.com,16,0,5,0,83,3,86,0.9651162790697676,7,3
http://www.taptap.com,16,0,5,0,3,97,100,0.03,8,3
http://www.kuwo.cn,13,0,5,0,55,1,56,0.9821428571428572,2,0
http://www.jiayuan.com,17,0,5,0,30,76,106,0.2830188679245283,3,1
http://www.feiren.com,16,0,5,0,67,6,73,0.9178082191780822,3,0
http://www.zxxk.com,14,0,5,0,137,1,138,0.9927536231884058,4,2
http://juejin.im,12,0,4,0,7,37,44,0.1590909090909091,7,0
http://www.cifnews.com,17,0,5,0,91,26,117,0.7777777777777778,6,0
http://www.linkhaitao.com,20,0,5,0,61,1,62,0.9838709677419356,2,0
http://gaoqing.la,13,0,4,0,12,117,129,0.09302325581395347,14,3
http://www.tmtpost.com,17,0,5,0,85,8,93,0.913978494623656,5,2
http://www.icbc.com.cn,16,0,6,0,1,0,1,1.0,1,1
