url,iframe_num,eval_num,location_num,setTimeout_num,setInterval_num,scriptObjectsrc_num,scriptObjectsetAttribute_num,scriptObjectinnerHTML_num,windowopen_num
http://www.xicaxique.com.br,-1,-1,-1,-1,-1,-1,-1,-1,-1
http://www.cdn.file2desktop.com,0,0,2,0,0,0,0,0,2
http://www.dx9.haote.com,-1,-1,-1,-1,-1,-1,-1,-1,-1
http://www.iybasketball.info,-1,-1,-1,-1,-1,-1,-1,-1,-1
http://www.hexadl.line55.net,0,0,1,1,0,0,0,0,1
http://www.fbku.com,0,0,1,0,0,0,0,0,0
http://www.getdatanetukscan.info,0,0,0,0,0,0,0,0,0
http://www.d32k27yvyi4kmv.cloudfront.net,-1,-1,-1,-1,-1,-1,-1,-1,-1
http://www.extreembilisim.com,-1,-1,-1,-1,-1,-1,-1,-1,-1
http://www.screenshot-pro.com,-1,-1,-1,-1,-1,-1,-1,-1,-1
http://www.nailbytes1.com,0,0,2,0,0,0,0,0,2
http://www.applebox.co.id,-1,-1,-1,-1,-1,-1,-1,-1,-1
http://www.artasoimaritului.ro,-1,-1,-1,-1,-1,-1,-1,-1,-1
http://www.hoerbird.net,2,0,0,0,0,0,0,0,0
http://www.josip-stadler.org,0,0,0,0,0,0,0,0,0
http://www.chsplantsales.co.uk,0,0,0,0,1,0,0,0,0
http://www.cudacorp.com,-1,-1,-1,-1,-1,-1,-1,-1,-1
http://www.jdfabrication.com,5,0,4,0,0,0,0,0,4
http://www.mueller-holz-bau.com,0,0,0,0,0,0,0,0,0
http://www.perfectionautorepairs.com,-1,-1,-1,-1,-1,-1,-1,-1,-1
http://www.pharmadeal.gr,0,0,31,5,0,0,0,0,0
http://www.testtralala.xorg.pl,0,0,0,0,0,0,0,0,0
http://www.super8service.de,0,0,0,0,0,0,0,0,0
http://www.static.charlottewinner.com,-1,-1,-1,-1,-1,-1,-1,-1,-1
http://www.ytzi.co,-1,-1,-1,-1,-1,-1,-1,-1,-1
http://www.systemscheckusa.com,-1,-1,-1,-1,-1,-1,-1,-1,-1
http://www.email-login-support.com,0,0,4,0,0,0,0,0,1
http://www.dream-squad.com,-1,-1,-1,-1,-1,-1,-1,-1,-1
http://www.97b1c56132dfcdd90f93-0c5c8388c0a5897e648f883e2c86dc72.r54.cf5.rackcdn.com,0,0,0,0,0,0,0,0,0
http://www.immediateresponseforcomputer.com,-1,-1,-1,-1,-1,-1,-1,-1,-1
http://www.consumeralternatives.org,0,0,3,0,1,0,0,0,0
http://www.s1.directxex.com,-1,-1,-1,-1,-1,-1,-1,-1,-1
http://www.s1.directxex.com,0,0,1,0,0,0,0,0,1
http://www.creditwallet.net,0,0,1,0,0,0,0,0,0
http://www.whabi.csheaven.com,0,0,1,0,0,0,0,0,0
http://www.azoos.csheaven.com,2,0,4,1,0,0,0,0,1
http://www.cdn.file2desktop.com,0,0,1,0,0,0,0,0,1
http://www.fbku.com,-1,-1,-1,-1,-1,-1,-1,-1,-1
http://www.s1.directxex.com,0,0,0,0,0,0,0,0,0
http://www.natmasla.ru,0,0,1,0,0,0,0,0,0
http://www.pcdefender.co.vu,-1,-1,-1,-1,-1,-1,-1,-1,-1
http://www.windows-defender.con.sh,-1,-1,-1,-1,-1,-1,-1,-1,-1
http://www.sasenergia.pt,0,0,2,0,0,0,0,0,0
http://www.exkn0md6fh.qsdgi.com,-1,-1,-1,-1,-1,-1,-1,-1,-1
http://www.yehuam.com,-1,-1,-1,-1,-1,-1,-1,-1,-1
http://www.radiology.starlightcapitaladvisors.net,-1,-1,-1,-1,-1,-1,-1,-1,-1
http://www.sweettalk.co,2,0,0,0,0,0,0,0,0
http://www.azoos.csheaven.com,2,0,2,1,0,0,0,0,0
http://www.pigra.csheaven.com,2,0,2,1,0,0,0,0,0
http://www.vipcpms.com,-1,-1,-1,-1,-1,-1,-1,-1,-1
http://www.njtgsd.attackthethrone.com,2,0,2,1,0,0,0,0,0
http://www.aveconomic.trailswest.org:15106,-1,-1,-1,-1,-1,-1,-1,-1,-1
http://www.avecat.missouritheatre.org:15106,-1,-1,-1,-1,-1,-1,-1,-1,-1
http://www.qwe.affairedhonneur.us,-1,-1,-1,-1,-1,-1,-1,-1,-1
http://www.asd.vicentelopez.us,-1,-1,-1,-1,-1,-1,-1,-1,-1
http://www.borneo.aqq79.com,-1,-1,-1,-1,-1,-1,-1,-1,-1
http://www.optilogus.com,0,0,1,0,0,0,0,0,1
http://www.flashsavant.com,0,0,0,0,0,0,0,0,0
http://www.becomedebtfree.com.au,0,0,3,0,0,0,0,0,0
http://www.petitepanda.net,-1,-1,-1,-1,-1,-1,-1,-1,-1
http://www.vicklovesmila.com,-1,-1,-1,-1,-1,-1,-1,-1,-1
http://www.unitex.home.pl,0,0,0,0,0,0,0,0,0
http://www.hobbytotaalservice.nl,0,0,0,0,0,0,0,0,0
http://www.high-hollin.org,-1,-1,-1,-1,-1,-1,-1,-1,-1
http://www.bnsoutlaws.co.uk,-1,-1,-1,-1,-1,-1,-1,-1,-1
http://www.artsconsortium.org,0,0,1,0,0,0,0,0,0
http://www.ambulanciaslazaro.com,0,0,1,0,0,0,0,0,1
http://www.luchtenbergdecor.com.br,0,0,15,4,1,0,0,0,5
http://www.ciclismovalenciano.com,-1,-1,-1,-1,-1,-1,-1,-1,-1
http://www.pix360.co.nf,0,0,0,0,0,0,0,0,0
http://www.isonomia.com.ar,2,0,0,0,0,0,0,0,0
http://www.interactivearea.ru,0,0,6,0,0,0,0,0,4
http://www.okeanbg.com,0,0,0,0,0,0,0,0,0
http://www.losalseehijos.es,-1,-1,-1,-1,-1,-1,-1,-1,-1
http://www.advancesrl.eu,-1,-1,-1,-1,-1,-1,-1,-1,-1
http://www.dimensionnail.ro,-1,-1,-1,-1,-1,-1,-1,-1,-1
http://www.cosmetice-farduri.ro,-1,-1,-1,-1,-1,-1,-1,-1,-1
http://www.fireally.net,-1,-1,-1,-1,-1,-1,-1,-1,-1
http://www.pepelacer.computingservices123.com,-1,-1,-1,-1,-1,-1,-1,-1,-1
http://www.pepelacer.memeletrica.com,-1,-1,-1,-1,-1,-1,-1,-1,-1
http://www.distancer.sexsty.com,-1,-1,-1,-1,-1,-1,-1,-1,-1
http://www.alsoknowsit.com,-1,-1,-1,-1,-1,-1,-1,-1,-1
http://www.mango.spiritualcounselingtoday.co,-1,-1,-1,-1,-1,-1,-1,-1,-1
http://www.lickscloombsfills.us,-1,-1,-1,-1,-1,-1,-1,-1,-1
http://www.serasaexperian.biz,-1,-1,-1,-1,-1,-1,-1,-1,-1
http://www.serasaexperian.info,-1,-1,-1,-1,-1,-1,-1,-1,-1
http://www.cifor.com,-1,-1,-1,-1,-1,-1,-1,-1,-1
http://www.eielectronics.ie,11,0,0,2,1,0,0,0,0
http://www.c11n4.i.teaserguide.com,-1,-1,-1,-1,-1,-1,-1,-1,-1
http://www.oampa.csheaven.com,2,0,2,1,0,0,0,0,0
http://www.acool.csheaven.com,2,0,2,1,0,0,0,0,0
http://www.creditbootcamp.com,0,0,0,0,0,0,0,0,0
