url,iframe_num,eval_num,location_num,setTimeout_num,setInterval_num,scriptObjectsrc_num,scriptObjectsetAttribute_num,scriptObjectinnerHTML_num,windowopen_num
http://www.yto.net.cn,0,0,0,0,0,0,0,0,0
http://www.spdb.com.cn,-1,-1,-1,-1,-1,-1,-1,-1,-1
http://www.bookschina.com,0,0,4,1,3,0,0,0,3
http://www.cnfol.com,-1,-1,-1,-1,-1,-1,-1,-1,-1
http://www.topsage.com,0,0,0,0,0,0,0,0,0
http://www.lianlianpay.com,0,0,0,0,0,0,0,0,0
http://www.tvsou.com,1,0,3,0,0,0,0,0,3
http://www.cocos.com,0,0,5,0,0,0,0,0,5
http://www.kaixin001.com,6,0,4,1,0,0,0,0,0
http://www.anywlan.com,4,0,1,0,0,0,0,0,0
http://www.xueersi.com,0,0,0,0,0,0,0,0,0
http://www.huihui.cn,5,0,0,0,0,0,0,0,0
http://www.pearvideo.com,0,0,1,0,0,0,0,0,0
http://www.meishichina.com,0,0,1,0,0,0,0,0,1
http://www.yunexpress.com,0,0,0,0,1,0,0,0,0
http://www.dfcfw.com,0,0,0,0,0,0,0,0,0
http://www.xfyun.cn,0,0,1,0,0,0,0,0,0
http://www.vzmz.com,2,0,5,0,0,0,0,0,3
http://www.huodongjia.com,0,0,7,0,0,0,0,0,6
http://www.kuaizhan.com,0,0,2,0,0,0,0,0,2
http://www.xkw.com,0,0,0,0,0,0,0,0,0
http://www.ynepb.gov.cn,-1,-1,-1,-1,-1,-1,-1,-1,-1
http://www.ncu.edu.cn,0,0,3,1,0,0,0,0,2
http://www.chinamedevice.cn,4,1,0,6,2,0,0,0,0
http://www.aiyuke.com,0,1,3,0,0,0,0,0,2
http://www.shiyebian.net,0,0,0,0,0,0,0,0,0
http://www.midifan.com,8,0,12,1,0,0,0,0,0
http://www.yunzhijia.com,0,0,6,1,0,0,0,0,4
http://www.chunyuyisheng.com,0,0,0,0,0,0,0,0,0
http://www.sina.com,10,3,4,13,4,0,0,0,0
http://www.zjut.edu.cn,0,0,0,0,0,0,0,0,0
http://www.12371.cn,0,0,28,2,3,0,0,0,18
http://www.zhuangjiba.com,0,0,0,0,0,0,0,0,0
http://www.mydown.com,0,0,4,0,1,0,0,0,3
http://www.100tal.com,0,0,6,0,0,0,0,0,6
http://www.pingwest.com,0,0,0,0,0,0,0,0,0
http://www.997788.com,0,0,4,1,0,0,0,0,4
http://www.artron.net,0,2,2,0,1,0,0,0,1
http://www.dxy.com,0,0,173,0,0,0,0,0,0
http://www.d7vg.com,0,0,0,0,0,0,0,0,0
http://www.vc52.cn,0,0,0,0,0,0,0,0,0
http://www.mockplus.cn,0,0,0,1,0,0,0,0,0
http://www.yizhibo.com,0,0,0,0,0,0,0,0,0
http://www.juqingba.cn,0,0,2,0,0,0,0,0,1
http://www.ck365.cn,0,1,2,0,1,0,0,0,1
http://www.ituring.com.cn,0,0,3,0,0,0,0,0,0
http://www.gaokao.com,0,2,0,0,1,0,0,0,0
http://www.chengdun.com,0,0,1,0,0,0,0,0,1
http://www.cmbc.com.cn,0,0,3,0,0,0,0,0,3
http://www.haidaibao.com,6,0,6,3,0,0,0,0,4
http://www.speiyou.com,1,0,2,0,0,0,0,0,0
http://www.xiaojukeji.com,0,0,0,0,0,0,0,0,0
http://www.hxsd.com,0,0,0,0,0,0,0,0,0
http://www.gezila.com,0,0,0,0,0,0,0,0,0
http://www.seowhy.com,0,0,0,0,0,0,0,0,0
http://www.tibet.cn,0,0,2,1,2,0,0,0,1
http://www.crntt.com,0,0,3,0,8,0,0,0,2
http://www.kengso.com,0,0,3,0,0,0,0,0,2
http://www.pingan.com.cn,0,0,0,0,0,0,0,0,0
http://www.xueanquan.com,0,0,2,0,2,0,0,0,0
http://www.p2peye.com,0,0,2,1,0,0,0,0,2
http://www.bcy.net,0,0,2,0,0,0,0,0,2
http://www.hdsky.net,0,0,1,0,0,0,0,0,0
http://www.55haitao.com,0,0,8,4,0,0,0,0,2
http://www.wenkubao.cc,2,0,0,0,0,0,0,0,0
http://www.cnodejs.org,0,0,0,0,0,0,0,0,0
http://www.bankcomm.com,6,0,1,1,0,0,0,0,0
http://www.ybdu.com,-1,-1,-1,-1,-1,-1,-1,-1,-1
http://www.kaochong.com,0,0,1,0,0,0,0,0,0
http://www.tesla.cn,2,0,5,0,0,0,0,0,0
http://www.qfang.com,2,0,1,0,0,0,0,0,0
http://www.chongdiantou.com,0,0,1,0,0,0,0,0,0
http://www.douxie.com,0,0,2,1,0,0,0,0,1
http://www.makepolo.com,2,0,0,0,0,0,0,0,0
http://www.vbuluo.com,0,0,1,0,0,0,0,0,0
http://www.ccf.org.cn,2,0,6,1,0,0,0,0,5
http://www.wtoutiao.com,-1,-1,-1,-1,-1,-1,-1,-1,-1
http://www.ceping.com,0,0,0,0,0,0,0,0,0
http://www.shejis.com,4,0,3,0,2,0,0,0,2
http://www.deepin.org,0,0,6,2,1,0,0,0,4
http://www.973.com,0,0,0,0,0,0,0,0,0
http://www.80018.cn,2,0,0,0,0,0,0,0,0
